reservation_id,user_id,car_id,supplier_id,city,rental_length,start_date,start_time,return_date,return_time,deposit_price,drive_away_price,price,rundate
596432,26,735735271,1516,Munich,2,2023-07-25,10:00,2023-07-27,10:00,181.21,181.21,181.21,2023-07-23 05:05:17
809996,71,564630848,1517,Munich,2,2023-07-25,10:00,2023-07-27,10:00,150.76,150.76,150.76,2023-07-23 05:05:17
292435,80,659780406,1518,Munich,2,2023-07-25,10:00,2023-07-27,10:00,143.38,143.38,143.38,2023-07-23 05:05:17
394703,130,713866526,1519,Munich,2,2023-07-25,10:00,2023-07-27,10:00,426.34,426.34,426.34,2023-07-23 05:05:17
969077,76,564630863,1520,Munich,2,2023-07-25,10:00,2023-07-27,10:00,186.39,186.39,186.39,2023-07-23 05:05:17
961424,9,735736171,1521,Munich,2,2023-07-25,10:00,2023-07-27,10:00,176.62,176.62,176.62,2023-07-23 05:05:17
366910,138,664260386,1522,Munich,2,2023-07-25,10:00,2023-07-27,10:00,291.47,291.47,291.47,2023-07-23 05:05:17
262519,130,713866626,1523,Munich,2,2023-07-25,10:00,2023-07-27,10:00,177.77,177.77,177.77,2023-07-23 05:05:17
740148,69,713866486,1524,Munich,2,2023-07-25,10:00,2023-07-27,10:00,207.4,207.4,207.4,2023-07-23 05:05:17
839567,67,735735571,1525,Munich,2,2023-07-25,10:00,2023-07-27,10:00,186.66,186.66,186.66,2023-07-23 05:05:17
202417,92,735738721,1526,Munich,2,2023-07-25,10:00,2023-07-27,10:00,159.99,159.99,159.99,2023-07-23 05:05:17
676973,61,710750981,1527,Munich,2,2023-07-25,10:00,2023-07-27,10:00,191.61,193.27,191.61,2023-07-23 05:05:17
401415,22,694121091,1528,Munich,2,2023-07-25,10:00,2023-07-27,10:00,600.97,600.97,600.97,2023-07-23 05:05:17
291811,99,708198466,1529,Munich,2,2023-07-25,10:00,2023-07-27,10:00,460.08,460.08,460.08,2023-07-23 05:05:17
923532,75,743844231,1530,Munich,2,2023-07-25,10:00,2023-07-27,10:00,287.56,287.56,287.56,2023-07-23 05:05:17
842094,51,677960641,1531,Munich,2,2023-07-25,10:00,2023-07-27,10:00,199.78,199.78,199.78,2023-07-23 05:05:17
848616,83,713866481,1532,Munich,2,2023-07-25,10:00,2023-07-27,10:00,247.84,247.84,247.84,2023-07-23 05:05:17
742736,70,743855796,1533,Munich,2,2023-07-25,10:00,2023-07-27,10:00,265.09,265.09,265.09,2023-07-23 05:05:17
480181,94,670550031,1534,Munich,2,2023-07-25,10:00,2023-07-27,10:00,195.8,195.8,195.8,2023-07-23 05:05:17
509627,61,735740221,1535,Munich,2,2023-07-25,10:00,2023-07-27,10:00,250.5,250.5,250.5,2023-07-23 05:05:17
762751,128,718807761,1536,Munich,2,2023-07-25,10:00,2023-07-27,10:00,421.99,421.99,421.99,2023-07-23 05:05:17
59869,126,593767463,1537,Munich,2,2023-07-25,10:00,2023-07-27,10:00,206.48,206.48,206.48,2023-07-23 05:05:17
807407,104,720817396,1538,Munich,2,2023-07-25,10:00,2023-07-27,10:00,300.11,300.11,300.11,2023-07-23 05:05:17
561183,53,735736321,1539,Munich,2,2023-07-25,10:00,2023-07-27,10:00,295.14,295.14,295.14,2023-07-23 05:05:17
511813,42,735953576,1540,Munich,2,2023-07-25,10:00,2023-07-27,10:00,295.14,295.14,295.14,2023-07-23 05:05:17
17286,112,720494451,1541,Munich,2,2023-07-25,10:00,2023-07-27,10:00,353.69,353.69,353.69,2023-07-23 05:05:17
441818,20,714330176,1542,Munich,2,2023-07-25,10:00,2023-07-27,10:00,196.25,196.25,196.25,2023-07-23 05:05:17
420551,5,713866651,1543,Munich,2,2023-07-25,10:00,2023-07-27,10:00,459.12,459.12,459.12,2023-07-23 05:05:17
504742,73,720494501,1544,Munich,2,2023-07-25,10:00,2023-07-27,10:00,273.87,273.87,273.87,2023-07-23 05:05:17
591328,3,720817361,1545,Munich,2,2023-07-25,10:00,2023-07-27,10:00,205.38,205.38,205.38,2023-07-23 05:05:17
879352,89,710750986,1546,Munich,2,2023-07-25,10:00,2023-07-27,10:00,199.65,201.31,199.65,2023-07-23 05:05:17
765001,82,713866506,1547,Munich,2,2023-07-25,10:00,2023-07-27,10:00,245.41,245.41,245.41,2023-07-23 05:05:17
354097,110,686729736,1548,Munich,2,2023-07-25,10:00,2023-07-27,10:00,545.97,545.97,545.97,2023-07-23 05:05:17
503563,11,720494446,1549,Munich,2,2023-07-25,10:00,2023-07-27,10:00,251.4,251.4,251.4,2023-07-23 05:05:17
741690,95,678119516,1550,Munich,2,2023-07-25,10:00,2023-07-27,10:00,298.04,298.04,298.04,2023-07-23 05:05:17
796559,59,661790023,1551,Munich,2,2023-07-25,10:00,2023-07-27,10:00,297.46,297.46,297.46,2023-07-23 05:05:17
176223,22,747665986,1552,Munich,2,2023-07-25,10:00,2023-07-27,10:00,547.5,547.5,547.5,2023-07-23 05:05:17
955927,94,670548851,1553,Munich,2,2023-07-25,10:00,2023-07-27,10:00,210.38,210.38,210.38,2023-07-23 05:05:17
515608,115,735739471,1554,Munich,2,2023-07-25,10:00,2023-07-27,10:00,248.02,248.02,248.02,2023-07-23 05:05:17
328035,19,735739321,1555,Munich,2,2023-07-25,10:00,2023-07-27,10:00,257.66,257.66,257.66,2023-07-23 05:05:17
83501,16,735735421,1556,Munich,2,2023-07-25,10:00,2023-07-27,10:00,223.06,223.06,223.06,2023-07-23 05:05:17
501806,101,713866551,1557,Munich,2,2023-07-25,10:00,2023-07-27,10:00,383.69,383.69,383.69,2023-07-23 05:05:17
838709,101,713866471,1558,Munich,2,2023-07-25,10:00,2023-07-27,10:00,245.41,245.41,245.41,2023-07-23 05:05:17
950193,79,713866636,1559,Munich,2,2023-07-25,10:00,2023-07-27,10:00,426.34,426.34,426.34,2023-07-23 05:05:17
169013,113,713866631,1560,Munich,2,2023-07-25,10:00,2023-07-27,10:00,426.34,426.34,426.34,2023-07-23 05:05:17
207512,107,714352146,1561,Munich,2,2023-07-25,10:00,2023-07-27,10:00,278.33,278.33,278.33,2023-07-23 05:05:17
496226,91,713866646,1562,Munich,2,2023-07-25,10:00,2023-07-27,10:00,459.12,459.12,459.12,2023-07-23 05:05:17
25218,94,710750966,1563,Munich,2,2023-07-25,10:00,2023-07-27,10:00,164.98,166.64,164.98,2023-07-23 05:05:17
519354,47,720494486,1564,Munich,2,2023-07-25,10:00,2023-07-27,10:00,256.41,256.41,256.41,2023-07-23 05:05:17
785633,6,720494461,1565,Munich,2,2023-07-25,10:00,2023-07-27,10:00,251.6,251.6,251.6,2023-07-23 05:05:17
480812,104,714317251,1566,Munich,2,2023-07-25,10:00,2023-07-27,10:00,201.35,201.35,201.35,2023-07-23 05:05:17
557305,53,564702138,1567,Munich,2,2023-07-25,10:00,2023-07-27,10:00,205.47,205.47,205.47,2023-07-23 05:05:17
594370,100,564702143,1568,Munich,2,2023-07-25,10:00,2023-07-27,10:00,207.28,207.28,207.28,2023-07-23 05:05:17
33598,43,720817386,1569,Munich,2,2023-07-25,10:00,2023-07-27,10:00,216.59,216.59,216.59,2023-07-23 05:05:17
113502,100,714317821,1570,Munich,2,2023-07-25,10:00,2023-07-27,10:00,207.4,207.4,207.4,2023-07-23 05:05:17
485367,64,593767578,1571,Munich,2,2023-07-25,10:00,2023-07-27,10:00,401.1,401.1,401.1,2023-07-23 05:05:17
842436,69,670564896,1572,Munich,2,2023-07-25,10:00,2023-07-27,10:00,228.84,228.84,228.84,2023-07-23 05:05:17
910243,23,735738121,1573,Munich,2,2023-07-25,10:00,2023-07-27,10:00,248.02,248.02,248.02,2023-07-23 05:05:17
569409,133,593767573,1574,Munich,2,2023-07-25,10:00,2023-07-27,10:00,392.09,392.09,392.09,2023-07-23 05:05:17
257162,71,593767588,1575,Munich,2,2023-07-25,10:00,2023-07-27,10:00,403.09,403.09,403.09,2023-07-23 05:05:17
139908,70,676964156,1576,Munich,2,2023-07-25,10:00,2023-07-27,10:00,424.19,424.19,424.19,2023-07-23 05:05:17
515115,101,747565081,1577,Munich,2,2023-07-25,10:00,2023-07-27,10:00,428.51,428.51,428.51,2023-07-23 05:05:17
588237,71,670553096,1578,Munich,2,2023-07-25,10:00,2023-07-27,10:00,256.42,256.42,256.42,2023-07-23 05:05:17
551930,112,649251023,1579,Munich,2,2023-07-25,10:00,2023-07-27,10:00,260.79,260.79,260.79,2023-07-23 05:05:17
530046,18,564630878,1580,Munich,2,2023-07-25,10:00,2023-07-27,10:00,262.31,262.31,262.31,2023-07-23 05:05:17
212444,120,747655876,1581,Munich,2,2023-07-25,10:00,2023-07-27,10:00,479.51,479.51,479.51,2023-07-23 05:05:17
974038,9,744194931,1582,Munich,2,2023-07-25,10:00,2023-07-27,10:00,262.66,262.66,262.66,2023-07-23 05:05:17
766303,109,564702158,1583,Munich,2,2023-07-25,10:00,2023-07-27,10:00,214.56,214.56,214.56,2023-07-23 05:05:17
961486,21,564702123,1584,Munich,2,2023-07-25,10:00,2023-07-27,10:00,180.88,180.88,180.88,2023-07-23 05:05:17
43730,103,714348726,1585,Munich,2,2023-07-25,10:00,2023-07-27,10:00,177.77,177.77,177.77,2023-07-23 05:05:17
800327,117,720817346,1586,Munich,2,2023-07-25,10:00,2023-07-27,10:00,202.97,202.97,202.97,2023-07-23 05:05:17
536567,81,735735121,1587,Munich,2,2023-07-25,10:00,2023-07-27,10:00,220.87,220.87,220.87,2023-07-23 05:05:17
836245,38,564702223,1588,Munich,2,2023-07-25,10:00,2023-07-27,10:00,218.17,218.17,218.17,2023-07-23 05:05:17
995510,39,664943331,1589,Munich,2,2023-07-25,10:00,2023-07-27,10:00,265.68,265.68,265.68,2023-07-23 05:05:17
19603,96,670561356,1590,Munich,2,2023-07-25,10:00,2023-07-27,10:00,185.47,185.47,185.47,2023-07-23 05:05:17
583033,55,593767453,1591,Munich,2,2023-07-25,10:00,2023-07-27,10:00,199.43,199.43,199.43,2023-07-23 05:05:17
383030,56,742932311,1592,Munich,2,2023-07-25,10:00,2023-07-27,10:00,447.96,447.96,447.96,2023-07-23 05:05:17
34635,76,564047663,1593,Munich,2,2023-07-25,10:00,2023-07-27,10:00,214.55,214.55,214.55,2023-07-23 05:05:17
466206,33,714350436,1594,Munich,2,2023-07-25,10:00,2023-07-27,10:00,275.58,275.58,275.58,2023-07-23 05:05:17
428312,40,714350056,1595,Munich,2,2023-07-25,10:00,2023-07-27,10:00,286.29,286.29,286.29,2023-07-23 05:05:17
953913,111,720817391,1596,Munich,2,2023-07-25,10:00,2023-07-27,10:00,260.18,260.18,260.18,2023-07-23 05:05:17
875967,46,740248036,1597,Munich,2,2023-07-25,10:00,2023-07-27,10:00,266.96,266.96,266.96,2023-07-23 05:05:17
879168,59,720494521,1598,Munich,2,2023-07-25,10:00,2023-07-27,10:00,281.44,281.44,281.44,2023-07-23 05:05:17
308555,33,704189056,1599,Munich,2,2023-07-25,10:00,2023-07-27,10:00,299.99,299.99,299.99,2023-07-23 05:05:17
459836,74,686747556,1600,Munich,2,2023-07-25,10:00,2023-07-27,10:00,409.98,409.98,409.98,2023-07-23 05:05:17
511921,138,703530236,1601,Munich,2,2023-07-25,10:00,2023-07-27,10:00,475.96,475.96,475.96,2023-07-23 05:05:17
650107,30,714317631,1602,Munich,2,2023-07-25,10:00,2023-07-27,10:00,247.84,247.84,247.84,2023-07-23 05:05:17
471409,51,711355706,1603,Munich,2,2023-07-25,10:00,2023-07-27,10:00,445.98,445.98,445.98,2023-07-23 05:05:17
90014,6,686732976,1604,Munich,2,2023-07-25,10:00,2023-07-27,10:00,419.96,419.96,419.96,2023-07-23 05:05:17
69853,111,734757501,1605,Munich,2,2023-07-25,10:00,2023-07-27,10:00,284.98,284.98,284.98,2023-07-23 05:05:17
173356,89,740282241,1606,Munich,2,2023-07-25,10:00,2023-07-27,10:00,284.98,284.98,284.98,2023-07-23 05:05:17
453614,40,747672086,1607,Munich,2,2023-07-25,10:00,2023-07-27,10:00,488.52,488.52,488.52,2023-07-23 05:05:17
466915,25,564047703,1608,Munich,2,2023-07-25,10:00,2023-07-27,10:00,226.72,226.72,226.72,2023-07-23 05:05:17
408414,131,735737521,1609,Munich,2,2023-07-25,10:00,2023-07-27,10:00,248.02,248.02,248.02,2023-07-23 05:05:17
385694,127,735956026,1610,Munich,2,2023-07-25,10:00,2023-07-27,10:00,257.66,257.66,257.66,2023-07-23 05:05:17
841998,73,564702148,1611,Munich,2,2023-07-25,10:00,2023-07-27,10:00,223.55,223.55,223.55,2023-07-23 05:05:17
351531,37,714347396,1612,Munich,2,2023-07-25,10:00,2023-07-27,10:00,275.58,275.58,275.58,2023-07-23 05:05:17
201240,48,747635656,1613,Munich,2,2023-07-25,10:00,2023-07-27,10:00,490.51,490.51,490.51,2023-07-23 05:05:17
827249,132,735738871,1614,Munich,2,2023-07-25,10:00,2023-07-27,10:00,383.71,383.71,383.71,2023-07-23 05:05:17
331672,89,735739021,1615,Munich,2,2023-07-25,10:00,2023-07-27,10:00,383.71,383.71,383.71,2023-07-23 05:05:17
400073,58,731553491,1616,Munich,2,2023-07-25,10:00,2023-07-27,10:00,464.93,464.93,464.93,2023-07-23 05:05:17
658091,41,714349866,1617,Munich,2,2023-07-25,10:00,2023-07-27,10:00,459.12,459.12,459.12,2023-07-23 05:05:17
371501,33,735953426,1618,Munich,2,2023-07-25,10:00,2023-07-27,10:00,413.21,413.21,413.21,2023-07-23 05:05:17
982513,1,704388936,1619,Munich,2,2023-07-25,10:00,2023-07-27,10:00,414.98,414.98,414.98,2023-07-23 05:05:17
432701,111,686742696,1620,Munich,2,2023-07-25,10:00,2023-07-27,10:00,397.97,397.97,397.97,2023-07-23 05:05:17
918512,112,686758896,1621,Munich,2,2023-07-25,10:00,2023-07-27,10:00,661.96,661.96,661.96,2023-07-23 05:05:17
260578,116,677958101,1622,Munich,2,2023-07-25,10:00,2023-07-27,10:00,231.4,231.4,231.4,2023-07-23 05:05:17
475018,61,714348916,1623,Munich,2,2023-07-25,10:00,2023-07-27,10:00,426.34,426.34,426.34,2023-07-23 05:05:17
657088,108,714349296,1624,Munich,2,2023-07-25,10:00,2023-07-27,10:00,426.34,426.34,426.34,2023-07-23 05:05:17
929609,47,686739456,1625,Munich,2,2023-07-25,10:00,2023-07-27,10:00,422.97,422.97,422.97,2023-07-23 05:05:17
599480,112,704048571,1626,Munich,2,2023-07-25,10:00,2023-07-27,10:00,244.97,244.97,244.97,2023-07-23 05:05:17
716819,108,713866696,1627,Munich,2,2023-07-25,10:00,2023-07-27,10:00,329.24,329.24,329.24,2023-07-23 05:05:17
377885,124,713866596,1628,Munich,2,2023-07-25,10:00,2023-07-27,10:00,329.24,329.24,329.24,2023-07-23 05:05:17
667848,17,593767478,1629,Munich,2,2023-07-25,10:00,2023-07-27,10:00,228.62,228.62,228.62,2023-07-23 05:05:17
819295,84,593767473,1630,Munich,2,2023-07-25,10:00,2023-07-27,10:00,226.64,226.64,226.64,2023-07-23 05:05:17
659203,12,735740071,1631,Munich,2,2023-07-25,10:00,2023-07-27,10:00,296.31,296.31,296.31,2023-07-23 05:05:17
583276,98,564047678,1632,Munich,2,2023-07-25,10:00,2023-07-27,10:00,243.85,243.85,243.85,2023-07-23 05:05:17
612852,31,564630873,1633,Munich,2,2023-07-25,10:00,2023-07-27,10:00,239.09,239.09,239.09,2023-07-23 05:05:17
651300,99,593767488,1634,Munich,2,2023-07-25,10:00,2023-07-27,10:00,246.64,246.64,246.64,2023-07-23 05:05:17
181297,83,661320898,1635,Munich,2,2023-07-25,10:00,2023-07-27,10:00,236.68,236.68,236.68,2023-07-23 05:05:17
902628,78,707281906,1636,Munich,2,2023-07-25,10:00,2023-07-27,10:00,240.69,240.69,240.69,2023-07-23 05:05:17
466732,85,747524641,1637,Munich,2,2023-07-25,10:00,2023-07-27,10:00,268.9,268.9,268.9,2023-07-23 05:05:17
504165,3,593767643,1638,Munich,2,2023-07-25,10:00,2023-07-27,10:00,498.09,498.09,498.09,2023-07-23 05:05:17
903920,111,720817351,1639,Munich,2,2023-07-25,10:00,2023-07-27,10:00,237.85,237.85,237.85,2023-07-23 05:05:17
785022,49,720817341,1640,Munich,2,2023-07-25,10:00,2023-07-27,10:00,250.19,250.19,250.19,2023-07-23 05:05:17
842835,21,564047713,1641,Munich,2,2023-07-25,10:00,2023-07-27,10:00,271.43,271.43,271.43,2023-07-23 05:05:17
520264,23,713866521,1642,Munich,2,2023-07-25,10:00,2023-07-27,10:00,327.94,327.94,327.94,2023-07-23 05:05:17
950911,82,713866516,1643,Munich,2,2023-07-25,10:00,2023-07-27,10:00,327.94,327.94,327.94,2023-07-23 05:05:17
713667,109,735955801,1644,Munich,2,2023-07-25,10:00,2023-07-27,10:00,296.31,296.31,296.31,2023-07-23 05:05:17
456931,1,742960286,1645,Munich,2,2023-07-25,10:00,2023-07-27,10:00,320.98,320.98,320.98,2023-07-23 05:05:17
207180,123,686726496,1646,Munich,2,2023-07-25,10:00,2023-07-27,10:00,290.98,290.98,290.98,2023-07-23 05:05:17
318215,25,713866621,1647,Munich,2,2023-07-25,10:00,2023-07-27,10:00,245.41,245.41,245.41,2023-07-23 05:05:17
556119,58,564702168,1648,Munich,2,2023-07-25,10:00,2023-07-27,10:00,269.66,269.66,269.66,2023-07-23 05:05:17
89940,133,714345306,1649,Munich,2,2023-07-25,10:00,2023-07-27,10:00,286.29,286.29,286.29,2023-07-23 05:05:17
232737,45,714345686,1650,Munich,2,2023-07-25,10:00,2023-07-27,10:00,275.58,275.58,275.58,2023-07-23 05:05:17
242645,99,720817371,1651,Munich,2,2023-07-25,10:00,2023-07-27,10:00,315.07,315.07,315.07,2023-07-23 05:05:17
455738,88,661762478,1652,Munich,2,2023-07-25,10:00,2023-07-27,10:00,297.52,297.52,297.52,2023-07-23 05:05:17
407321,81,564047718,1653,Munich,2,2023-07-25,10:00,2023-07-27,10:00,298.04,298.04,298.04,2023-07-23 05:05:17
232699,83,713866546,1654,Munich,2,2023-07-25,10:00,2023-07-27,10:00,383.69,383.69,383.69,2023-07-23 05:05:17
465836,48,713699541,1655,Munich,2,2023-07-25,10:00,2023-07-27,10:00,245.41,245.41,245.41,2023-07-23 05:05:17
395669,111,720494511,1656,Munich,2,2023-07-25,10:00,2023-07-27,10:00,248.9,248.9,248.9,2023-07-23 05:05:17
234389,79,743417096,1657,Munich,2,2023-07-25,10:00,2023-07-27,10:00,323.98,323.98,323.98,2023-07-23 05:05:17
785310,92,742829696,1658,Munich,2,2023-07-25,10:00,2023-07-27,10:00,310.96,310.96,310.96,2023-07-23 05:05:17
13786,88,747479046,1659,Munich,2,2023-07-25,10:00,2023-07-27,10:00,291.05,291.05,291.05,2023-07-23 05:05:17
829423,24,747468936,1660,Munich,2,2023-07-25,10:00,2023-07-27,10:00,289.06,289.06,289.06,2023-07-23 05:05:17
965619,49,720494476,1661,Munich,2,2023-07-25,10:00,2023-07-27,10:00,332.33,332.33,332.33,2023-07-23 05:05:17
890808,125,721437311,1662,Munich,2,2023-07-25,10:00,2023-07-27,10:00,782.22,782.22,782.22,2023-07-23 05:05:17
670666,46,686703816,1663,Munich,2,2023-07-25,10:00,2023-07-27,10:00,248.98,248.98,248.98,2023-07-23 05:05:17
329447,36,686705436,1664,Munich,2,2023-07-25,10:00,2023-07-27,10:00,263.97,263.97,263.97,2023-07-23 05:05:17
158830,138,740798631,1665,Munich,2,2023-07-25,10:00,2023-07-27,10:00,254.96,254.96,254.96,2023-07-23 05:05:17
263982,110,735736471,1666,Munich,2,2023-07-25,10:00,2023-07-27,10:00,383.71,383.71,383.71,2023-07-23 05:05:17
242052,93,747463681,1667,Munich,2,2023-07-25,10:00,2023-07-27,10:00,299.11,299.11,299.11,2023-07-23 05:05:17
884334,35,747473991,1668,Munich,2,2023-07-25,10:00,2023-07-27,10:00,303.12,303.12,303.12,2023-07-23 05:05:17
466583,21,747587031,1669,Munich,2,2023-07-25,10:00,2023-07-27,10:00,359.89,359.89,359.89,2023-07-23 05:05:17
394056,67,714342836,1670,Munich,2,2023-07-25,10:00,2023-07-27,10:00,426.34,426.34,426.34,2023-07-23 05:05:17
403355,130,735953726,1671,Munich,2,2023-07-25,10:00,2023-07-27,10:00,220.87,220.87,220.87,2023-07-23 05:05:17
558116,60,720494456,1672,Munich,2,2023-07-25,10:00,2023-07-27,10:00,316.23,316.23,316.23,2023-07-23 05:05:17
890491,86,686708676,1673,Munich,2,2023-07-25,10:00,2023-07-27,10:00,279.98,279.98,279.98,2023-07-23 05:05:17
465520,3,747640711,1674,Munich,2,2023-07-25,10:00,2023-07-27,10:00,585.52,585.52,585.52,2023-07-23 05:05:17
70352,30,564630893,1675,Munich,2,2023-07-25,10:00,2023-07-27,10:00,205.41,205.41,205.41,2023-07-23 05:05:17
704270,130,743206751,1676,Munich,2,2023-07-25,10:00,2023-07-27,10:00,281.98,281.98,281.98,2023-07-23 05:05:17
943463,80,747494311,1677,Munich,2,2023-07-25,10:00,2023-07-27,10:00,309.07,309.07,309.07,2023-07-23 05:05:17
605366,45,747650821,1678,Munich,2,2023-07-25,10:00,2023-07-27,10:00,261.86,261.86,261.86,2023-07-23 05:05:17
34214,50,666355446,1679,Munich,2,2023-07-25,10:00,2023-07-27,10:00,366.08,366.08,366.08,2023-07-23 05:05:17
515921,56,714351956,1680,Munich,2,2023-07-25,10:00,2023-07-27,10:00,329.24,329.24,329.24,2023-07-23 05:05:17
748384,54,742994491,1681,Munich,2,2023-07-25,10:00,2023-07-27,10:00,346.96,346.96,346.96,2023-07-23 05:05:17
649537,123,676914391,1682,Munich,2,2023-07-25,10:00,2023-07-27,10:00,358.08,358.08,358.08,2023-07-23 05:05:17
556943,108,747544861,1683,Munich,2,2023-07-25,10:00,2023-07-27,10:00,420.51,420.51,420.51,2023-07-23 05:05:17
760454,133,714348536,1684,Munich,2,2023-07-25,10:00,2023-07-27,10:00,245.41,245.41,245.41,2023-07-23 05:05:17
840585,29,714344546,1685,Munich,2,2023-07-25,10:00,2023-07-27,10:00,383.69,383.69,383.69,2023-07-23 05:05:17
588515,4,735737071,1686,Munich,2,2023-07-25,10:00,2023-07-27,10:00,345.32,345.32,345.32,2023-07-23 05:05:17
129666,80,735736921,1687,Munich,2,2023-07-25,10:00,2023-07-27,10:00,345.32,345.32,345.32,2023-07-23 05:05:17
927897,112,714344356,1688,Munich,2,2023-07-25,10:00,2023-07-27,10:00,383.69,383.69,383.69,2023-07-23 05:05:17
144839,93,714347016,1689,Munich,2,2023-07-25,10:00,2023-07-27,10:00,329.24,329.24,329.24,2023-07-23 05:05:17
389275,3,735735721,1690,Munich,2,2023-07-25,10:00,2023-07-27,10:00,216.71,216.71,216.71,2023-07-23 05:05:17
74964,89,714899151,1691,Munich,2,2023-07-25,10:00,2023-07-27,10:00,327.94,327.94,327.94,2023-07-23 05:05:17
85427,130,714330556,1692,Munich,2,2023-07-25,10:00,2023-07-27,10:00,327.94,327.94,327.94,2023-07-23 05:05:17
855190,86,686713536,1693,Munich,2,2023-07-25,10:00,2023-07-27,10:00,358.96,358.96,358.96,2023-07-23 05:05:17
599171,2,702149783,1694,Munich,2,2023-07-25,10:00,2023-07-27,10:00,312.98,312.98,312.98,2023-07-23 05:05:17
129897,121,713866491,1695,Munich,2,2023-07-25,10:00,2023-07-27,10:00,240.79,240.79,240.79,2023-07-23 05:05:17
210339,10,670546491,1696,Munich,2,2023-07-25,10:00,2023-07-27,10:00,229.4,229.4,229.4,2023-07-23 05:05:17
972711,93,564047728,1697,Munich,2,2023-07-25,10:00,2023-07-27,10:00,266.24,266.24,266.24,2023-07-23 05:05:17
424780,64,747576921,1698,Munich,2,2023-07-25,10:00,2023-07-27,10:00,359.95,359.95,359.95,2023-07-23 05:05:17
462755,9,704156586,1699,Munich,2,2023-07-25,10:00,2023-07-27,10:00,367.97,367.97,367.97,2023-07-23 05:05:17
652678,11,686760516,1700,Munich,2,2023-07-25,10:00,2023-07-27,10:00,668.98,668.98,668.98,2023-07-23 05:05:17
583877,54,720817356,1701,Munich,2,2023-07-25,10:00,2023-07-27,10:00,263.93,263.93,263.93,2023-07-23 05:05:17
848574,3,720494491,1702,Munich,2,2023-07-25,10:00,2023-07-27,10:00,275.1,275.1,275.1,2023-07-23 05:05:17
741258,66,703482531,1703,Munich,2,2023-07-25,10:00,2023-07-27,10:00,325.98,325.98,325.98,2023-07-23 05:05:17
61943,61,714328846,1704,Munich,2,2023-07-25,10:00,2023-07-27,10:00,240.79,240.79,240.79,2023-07-23 05:05:17
910597,14,735955546,1705,Munich,2,2023-07-25,10:00,2023-07-27,10:00,245.19,245.19,245.19,2023-07-23 05:05:17
623580,15,686762136,1706,Munich,2,2023-07-25,10:00,2023-07-27,10:00,681.98,681.98,681.98,2023-07-23 05:05:17
742958,95,739817076,1707,Munich,2,2023-07-25,10:00,2023-07-27,10:00,375.97,375.97,375.97,2023-07-23 05:05:17
145725,99,714318011,1708,Munich,2,2023-07-25,10:00,2023-07-27,10:00,272.43,272.43,272.43,2023-07-23 05:05:17
752914,40,732356201,1709,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,103.44,103.44,103.44,2023-07-23 05:05:17
243939,90,732356001,1710,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,106.55,106.55,106.55,2023-07-23 05:05:17
732663,114,732355876,1711,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,116.65,116.65,116.65,2023-07-23 05:05:17
561007,69,704427866,1712,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,112.85,112.85,112.85,2023-07-23 05:05:17
357569,35,732355826,1713,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,123.37,123.37,123.37,2023-07-23 05:05:17
914496,36,711246941,1714,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,123.53,123.53,123.53,2023-07-23 05:05:17
198067,98,680023176,1715,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,130.65,130.65,130.65,2023-07-23 05:05:17
663838,67,741102731,1716,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,128.12,128.12,128.12,2023-07-23 05:05:17
578369,69,704427891,1717,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,109.56,109.56,109.56,2023-07-23 05:05:17
665540,42,732355801,1718,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,150.0,150.0,150.0,2023-07-23 05:05:17
696497,39,711246431,1719,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,152.01,152.01,152.01,2023-07-23 05:05:17
406528,39,506235806,1720,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,137.96,137.96,137.96,2023-07-23 05:05:17
977544,68,506235801,1721,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,137.91,137.91,137.91,2023-07-23 05:05:17
869432,56,487225173,1722,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,141.75,141.75,141.75,2023-07-23 05:05:17
653334,129,680023116,1723,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,145.88,145.88,145.88,2023-07-23 05:05:17
353640,100,727113446,1724,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,174.8,174.8,174.8,2023-07-23 05:05:17
331712,77,718705466,1725,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,185.64,185.64,185.64,2023-07-23 05:05:17
362073,88,691556516,1726,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,151.46,151.46,151.46,2023-07-23 05:05:17
839728,41,506236011,1727,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,188.46,188.46,188.46,2023-07-23 05:05:17
458639,9,506235816,1728,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,179.48,179.48,179.48,2023-07-23 05:05:17
156883,87,506235921,1729,Dublin,2,2023-07-25,10:00,2023-07-27,10:00,152.13,152.13,152.13,2023-07-23 05:05:17
